Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount
32933,1595,1734,17,2026-02-07,4.0,0.25
32934,6332,1569,76,2026-04-07,9.0,0.1
32935,7591,1321,35,2025-04-07,10.0,0.03
32936,2397,1260,57,2025-09-30,5.0,0.17
32937,1108,1498,36,2026-06-24,2.0,0.01
32938,7848,1674,86,2025-02-07,6.0,0.11
32939,2977,1456,17,2025-10-12,10.0,0.19
32940,6061,1967,31,2026-05-04,5.0,0.18
32941,3095,1040,78,2026-01-14,6.0,0.02
32942,7983,1956,9,2026-04-08,10.0,0.12
32943,6777,798,28,2026-02-14,2.0,0.13
32944,5283,1420,82,2026-02-19,6.0,0.11
32945,230,1712,51,2025-07-30,2.0,0.19
32946,3107,55,35,2025-08-04,2.0,0.27
32947,1158,115,61,2026-05-08,5.0,0.05
32948,6487,168,69,2026-05-02,3.0,0.04
32949,5279,159,72,2026-04-18,8.0,0.21
32950,5224,1128,23,2026-03-21,3.0,0.27
32951,4239,1143,69,2025-04-14,9.0,0.2
32952,814,38,5,2025-03-24,8.0,0.28
32953,1253,1353,85,2025-01-10,5.0,0.22
32954,7901,4,6,2025-08-23,6.0,0.27
32955,4177,591,84,2025-12-20,7.0,0.17
32956,3247,835,91,2025-03-27,1.0,0.1
32957,7003,1898,49,2026-01-29,3.0,0.07
32958,13,550,82,2025-09-26,5.0,0.01
32959,3972,824,33,2026-02-16,7.0,0.14
32960,2362,847,69,2025-04-21,6.0,0.03
32961,5273,916,56,2026-04-10,7.0,0.1
32962,4793,233,67,2025-12-19,3.0,0.02
32963,2542,650,4,2026-03-25,5.0,0.12
32964,4398,1629,61,2025-08-24,1.0,0.01
32965,6034,861,75,2026-03-18,1.0,0.14
32966,6036,1454,99,2025-01-06,3.0,0.03
32967,3652,1517,75,2025-05-04,10.0,0.13
32968,912,1868,34,2025-01-25,10.0,0.23
32969,486,1206,32,2025-07-08,5.0,0.11
32970,5466,1637,46,2025-07-25,9.0,0.29
32971,1217,778,53,2025-12-08,10.0,0.11
32972,5397,1762,93,2026-05-13,2.0,0.24
32973,6751,973,25,2025-11-15,8.0,0.24
32974,789,648,47,2025-04-04,9.0,0.02
32975,2405,445,47,2025-08-24,9.0,0.13
32976,3272,1886,90,2026-05-29,4.0,0.04
32977,7310,903,28,2026-01-29,8.0,0.0
32978,2322,159,17,2025-01-17,9.0,0.18
32979,7654,2000,20,2025-07-29,3.0,0.04
32980,7617,1108,79,2025-09-02,9.0,0.13
32981,4203,973,74,2025-04-09,8.0,0.09
32982,5051,649,39,2026-03-07,4.0,0.01
32983,3243,728,98,2025-11-04,10.0,0.0
32984,4758,367,88,2026-05-11,1.0,0.2
32985,6974,806,36,2026-05-27,2.0,0.28
32986,7856,1082,37,2026-05-15,3.0,0.25
32987,5818,1574,64,2026-06-05,2.0,0.01
32988,7598,1436,48,2025-03-22,5.0,0.28
32989,2392,1943,6,2025-12-04,2.0,0.04
32990,2649,1116,93,2025-06-02,3.0,0.14
32991,3172,1310,54,2025-10-22,7.0,0.24
32992,7472,1903,62,2025-06-21,3.0,0.04
32993,4495,946,3,2025-10-14,2.0,0.24
32994,4166,696,35,2025-02-17,2.0,0.29
32995,6838,1830,63,2026-03-30,10.0,0.17
32996,4549,1318,19,2025-07-10,6.0,0.27
32997,6731,233,28,2026-04-30,9.0,0.04
32998,5858,770,28,2026-05-18,5.0,0.04
32999,4304,290,68,2026-06-22,1.0,0.14
33000,6810,274,61,2025-08-23,3.0,0.27
33001,6058,1659,4,2026-03-05,1.0,0.03
33002,5826,196,6,2025-12-03,2.0,0.08
33003,5690,1570,94,2025-04-26,5.0,0.04
33004,1265,1205,10,2025-01-29,7.0,0.09
33005,970,870,85,2025-02-01,8.0,0.14
33006,2001,635,96,2026-05-12,5.0,0.24
33007,3492,287,20,2025-06-01,8.0,0.18
33008,6441,329,54,2026-04-29,4.0,0.08
33009,5778,524,5,2025-09-30,4.0,0.2
33010,5554,672,14,2026-05-16,10.0,0.09
33011,2523,177,32,2026-01-07,9.0,0.01
33012,372,1834,66,2025-05-27,10.0,0.0
33013,7461,1699,64,2026-01-26,2.0,0.29
33014,5651,2000,13,2026-01-06,1.0,0.14
33015,7081,1771,37,2025-08-25,3.0,0.27
33016,4945,760,5,2025-01-21,5.0,0.01
33017,7562,710,34,2025-04-30,8.0,0.25
33018,7450,1854,30,2025-03-21,6.0,0.23
33019,6240,1499,13,2025-10-22,7.0,0.09
33020,7139,1317,10,2025-08-08,4.0,0.26
33021,6250,593,1,2025-01-26,7.0,0.18
33022,6356,992,70,2026-04-21,8.0,0.27
33023,914,1538,68,2025-04-06,8.0,0.15
33024,2286,1355,54,2025-08-07,1.0,0.1
33025,3122,667,10,2025-08-06,4.0,0.08
33026,7024,1975,86,2025-01-04,1.0,0.16
33027,7942,1308,90,2026-02-25,10.0,0.04
33028,2741,605,9,2025-04-02,3.0,0.13
33029,4538,1883,79,2025-07-30,4.0,0.26
33030,4846,1010,14,2025-01-23,8.0,0.12
33031,1874,149,70,2025-01-06,4.0,0.18
33032,4175,259,68,2026-01-07,4.0,0.16
33033,5212,625,87,2026-03-26,6.0,0.03
33034,6665,241,2,2025-12-17,8.0,0.3
33035,4035,1924,22,2025-07-28,1.0,0.07
33036,6632,667,95,2025-12-26,7.0,0.09
33037,6109,767,98,2026-05-26,3.0,0.0
33038,2852,1325,9,2025-01-23,2.0,0.07
33039,4140,1736,61,2025-12-17,10.0,0.28
33040,7579,7,83,2025-01-17,8.0,0.09
33041,6558,156,47,2025-12-03,4.0,0.19
33042,1264,553,18,2026-06-07,2.0,0.0
33043,7384,104,13,2025-12-29,4.0,0.05
33044,1540,180,57,2025-04-19,6.0,0.25
33045,6983,1,93,2025-04-27,3.0,0.2
33046,7019,349,47,2025-07-29,2.0,0.06
33047,1140,755,11,2026-06-21,3.0,0.04
33048,2248,473,51,2025-12-11,6.0,0.26
33049,4762,1149,70,2025-06-15,3.0,0.09
33050,146,1231,71,2026-01-21,8.0,0.02
33051,31,12,43,2025-11-08,10.0,0.25
33052,4913,1439,55,2026-05-25,1.0,0.12
33053,717,276,100,2026-05-09,9.0,0.05
33054,4710,1880,53,2025-08-11,10.0,0.28
33055,950,1133,95,2025-04-29,1.0,0.15
33056,5315,372,36,2025-08-15,6.0,0.06
33057,6780,1837,42,2026-03-25,3.0,0.17
33058,5865,456,3,2026-03-31,8.0,0.12
33059,1263,1588,73,2025-12-16,6.0,0.27
33060,3032,1709,39,2025-01-08,3.0,0.22
33061,7196,1462,56,2026-04-11,2.0,0.25
33062,4484,1675,53,2026-02-25,2.0,0.13
33063,7011,895,34,2025-04-11,4.0,0.05
33064,1071,1794,62,2026-03-13,7.0,0.11
33065,5010,1487,7,2025-02-24,10.0,0.23
33066,4476,1629,47,2026-01-25,10.0,0.24
33067,4299,736,90,2025-01-06,4.0,0.18
33068,3804,1186,27,2026-04-09,9.0,0.1
33069,516,1147,12,2026-06-02,1.0,0.09
33070,4941,287,79,2026-02-28,6.0,0.08
33071,7130,606,1,2025-08-12,4.0,0.29
33072,7713,271,90,2025-12-22,2.0,0.12
33073,3780,1499,37,2025-06-13,3.0,0.04
33074,2852,1323,74,2025-03-26,8.0,0.17
33075,7689,1216,82,2025-03-30,8.0,0.09
33076,5053,555,64,2026-06-12,2.0,0.13
33077,5152,186,17,2026-02-10,5.0,0.15
33078,2816,956,68,2025-05-16,8.0,0.03
33079,5245,498,59,2026-05-30,3.0,0.28
33080,1529,1013,33,2025-03-24,4.0,0.28
33081,6495,612,55,2025-07-19,1.0,0.21
33082,2821,14,68,2025-08-07,1.0,0.09
33083,1666,824,47,2025-01-05,8.0,0.16
33084,5955,711,72,2026-04-27,5.0,0.23
33085,4608,1090,64,2025-09-05,8.0,0.22
33086,7658,222,28,2025-01-28,4.0,0.06
33087,7421,748,5,2026-03-14,10.0,0.14
33088,6151,1049,44,2025-09-20,2.0,0.2
33089,1519,691,8,2025-07-20,8.0,0.1
33090,4694,1108,91,2026-04-23,9.0,0.24
33091,2359,85,20,2025-09-28,10.0,0.04
33092,7452,1206,61,2025-08-09,4.0,0.0
33093,2377,1931,86,2025-03-29,7.0,0.22
33094,1617,89,74,2025-10-09,8.0,0.06
33095,7597,1763,98,2025-04-15,3.0,0.24
33096,955,344,65,2025-09-02,10.0,0.19
33097,6120,1381,88,2026-04-14,10.0,0.28
33098,3445,1586,14,2026-02-20,6.0,0.19
33099,2667,656,99,2025-07-10,8.0,0.19
33100,1053,1599,62,2025-11-29,1.0,0.17
33101,2625,1714,6,2025-01-01,6.0,0.11
33102,849,109,85,2026-01-01,1.0,0.0
33103,7748,884,57,2025-06-15,9.0,0.01
33104,4514,680,63,2025-12-24,9.0,0.22
33105,7033,489,54,2026-04-28,5.0,0.15
33106,7340,1207,86,2026-05-19,6.0,0.23
33107,4543,1858,74,2026-01-06,1.0,0.29
33108,4462,748,76,2025-10-28,9.0,0.28
33109,4848,847,63,2025-03-06,9.0,0.26
33110,5602,718,36,2025-12-07,9.0,0.05
33111,6897,1233,91,2026-05-28,9.0,0.23
33112,4273,809,92,2025-05-22,6.0,0.09
33113,3566,554,6,2026-01-25,5.0,0.02
33114,5486,1382,26,2025-09-25,7.0,0.29
33115,4660,1126,29,2025-10-08,10.0,0.2
33116,7295,236,46,2026-01-13,8.0,0.09
33117,3737,1057,100,2025-02-01,8.0,0.08
33118,6848,820,41,2025-07-01,9.0,0.1
33119,243,982,20,2025-07-13,10.0,0.15
33120,4165,88,97,2025-07-15,10.0,0.27
33121,481,1229,81,2025-03-06,6.0,0.2
33122,7535,1059,81,2025-06-06,10.0,0.28
33123,7774,551,12,2025-07-17,8.0,0.24
33124,2319,357,86,2025-03-28,8.0,0.08
33125,7841,197,87,2025-04-15,9.0,0.29
33126,1592,1195,72,2025-04-25,10.0,0.13
33127,5493,46,67,2026-02-25,2.0,0.21
33128,3362,1675,83,2025-04-18,8.0,0.23
33129,3499,1349,99,2026-03-05,7.0,0.28
33130,4899,1246,50,2025-07-18,10.0,0.25
33131,5760,172,8,2025-01-10,3.0,0.07
33132,7238,886,38,2026-05-22,10.0,0.24
33133,3506,1392,77,2026-01-26,3.0,0.07
33134,3509,1256,80,2026-02-27,1.0,0.12
33135,973,1647,7,2026-02-28,6.0,0.21
33136,7192,1789,47,2026-06-05,2.0,0.24
33137,3842,5,24,2025-05-10,6.0,0.09
33138,4470,31,67,2025-01-13,6.0,0.05
33139,6817,483,68,2025-10-24,1.0,0.13
33140,3471,1594,34,2026-04-15,8.0,0.05
33141,5938,818,29,2026-04-14,8.0,0.12
33142,4952,741,56,2025-10-09,9.0,0.02
33143,5788,1477,64,2025-02-03,9.0,0.2
33144,1852,1907,56,2026-01-19,2.0,0.19
33145,6994,845,84,2025-08-09,6.0,0.1
33146,934,589,2,2025-05-22,4.0,0.1
33147,2828,1262,37,2026-02-28,6.0,0.24
33148,3096,1167,81,2025-05-07,3.0,0.21
33149,4006,576,69,2026-01-31,4.0,0.13
33150,2084,966,100,2025-02-28,1.0,0.07
33151,1671,703,69,2025-04-16,5.0,0.05
33152,4182,1978,90,2025-04-05,6.0,0.27
33153,530,340,54,2025-03-05,1.0,0.08
33154,5231,171,58,2025-02-28,6.0,0.26
33155,751,1531,58,2025-12-01,6.0,0.16
33156,6974,1965,33,2026-02-13,4.0,0.08
33157,7751,1864,84,2025-06-20,7.0,0.23
33158,2918,1019,32,2026-04-06,3.0,0.2
33159,4524,453,9,2025-08-21,5.0,0.24
33160,323,1575,21,2026-05-30,9.0,0.29
33161,6074,1529,14,2026-06-13,9.0,0.02
33162,2921,384,24,2025-12-06,9.0,0.14
33163,1752,762,10,2026-02-12,2.0,0.27
33164,3040,752,9,2026-02-12,4.0,0.02
33165,1047,773,2,2025-04-25,9.0,0.25
33166,1135,262,17,2025-06-08,7.0,0.12
33167,4308,331,52,2025-02-12,7.0,0.22
33168,4657,819,54,2025-09-05,7.0,0.09
33169,6089,1687,24,2025-01-15,2.0,0.23
33170,825,1389,84,2026-06-05,5.0,0.24
33171,5656,1316,95,2025-07-09,1.0,0.25
33172,2339,1139,3,2026-04-26,9.0,0.21
33173,4092,335,12,2025-09-25,5.0,0.24
33174,5553,1887,31,2025-08-23,8.0,0.1
33175,7538,124,71,2025-05-18,4.0,0.06
33176,898,24,12,2025-07-09,1.0,0.23
33177,7561,1695,80,2026-01-30,1.0,0.04
33178,2648,790,8,2025-06-18,1.0,0.09
33179,175,774,39,2025-11-28,8.0,0.25
33180,204,836,88,2026-04-10,2.0,0.02
33181,842,926,10,2025-07-29,7.0,0.18
33182,4470,290,83,2026-04-15,3.0,0.09
33183,4917,1623,39,2026-05-24,10.0,0.17
33184,470,1219,99,2025-07-22,8.0,0.29
33185,3783,1946,20,2026-05-28,3.0,0.29
33186,5436,1866,22,2026-06-10,1.0,0.01
33187,7340,1276,97,2025-10-03,4.0,0.03
33188,2217,1408,51,2026-04-20,10.0,0.1
33189,1381,1116,87,2026-03-14,4.0,0.16
33190,5624,597,46,2025-12-12,3.0,0.24
33191,2329,1324,57,2025-01-04,10.0,0.02
33192,7112,192,59,2025-06-13,3.0,0.05
33193,6305,1476,66,2025-03-22,5.0,0.26
33194,6176,550,97,2025-03-27,5.0,0.05
33195,1640,683,38,2025-11-26,5.0,0.21
33196,4384,1758,84,2025-08-08,7.0,0.17
33197,4152,627,51,2025-08-24,3.0,0.27
33198,2710,494,3,2026-03-11,6.0,0.2
33199,5476,1539,89,2026-01-01,6.0,0.05
33200,3127,748,38,2025-01-31,7.0,0.11
33201,4502,131,95,2026-05-18,8.0,0.27
33202,3242,1593,75,2025-03-12,7.0,0.06
33203,5936,1798,28,2025-05-23,1.0,0.25
33204,3764,474,90,2025-11-07,4.0,0.28
33205,2274,1242,51,2026-05-07,1.0,0.18
33206,1509,477,12,2026-01-17,9.0,0.08
33207,13,1085,89,2026-03-17,5.0,0.09
33208,7115,694,98,2026-06-22,1.0,0.25
33209,1792,1089,70,2026-02-03,8.0,0.11
33210,5352,442,29,2025-08-23,1.0,0.28
33211,7580,958,50,2025-01-29,9.0,0.26
33212,6295,1251,47,2025-10-26,3.0,0.28
33213,6915,1733,89,2026-02-03,3.0,0.27
33214,3849,407,7,2025-09-06,5.0,0.13
33215,1795,1467,86,2026-06-02,10.0,0.21
33216,246,621,86,2025-02-01,6.0,0.15
33217,7042,1767,69,2025-09-12,4.0,0.09
33218,6879,1279,20,2025-05-22,5.0,0.07
33219,7772,1563,91,2025-04-30,2.0,0.1
33220,7571,169,51,2025-11-04,9.0,0.18
33221,7235,1207,84,2025-05-01,7.0,0.04
33222,3879,1024,55,2025-07-28,10.0,0.3
33223,3539,185,1,2025-01-16,9.0,0.2
33224,3012,445,20,2025-12-29,8.0,0.22
33225,5392,22,15,2025-10-19,1.0,0.28
33226,3731,1730,81,2025-07-12,5.0,0.01
33227,3615,573,27,2025-12-30,2.0,0.26
33228,4726,1936,68,2025-04-17,9.0,0.16
33229,4920,508,30,2026-02-18,8.0,0.07
33230,7099,1622,75,2026-04-09,3.0,0.05
33231,834,1612,97,2025-09-18,7.0,0.04
33232,6258,1343,50,2026-06-17,9.0,0.25
33233,1271,948,70,2026-05-17,6.0,0.24
33234,3989,1330,12,2025-02-05,2.0,0.08
33235,1752,1123,15,2026-04-07,7.0,0.19
33236,954,1568,70,2025-06-18,2.0,0.04
33237,1451,1025,29,2026-02-19,3.0,0.0
33238,4084,1781,53,2026-06-23,6.0,0.08
33239,58,1731,66,2025-02-07,3.0,0.06
33240,3744,601,80,2025-06-27,6.0,0.26
33241,1186,1790,92,2025-01-14,1.0,0.07
33242,5931,1704,65,2025-03-02,5.0,0.27
33243,4367,848,25,2026-02-11,3.0,0.13
33244,4471,1463,82,2025-04-25,9.0,0.18
33245,551,1354,41,2025-02-23,7.0,0.21
33246,7468,782,50,2026-01-25,4.0,0.11
33247,7374,302,4,2026-05-14,5.0,0.04
33248,2363,148,93,2025-12-11,1.0,0.14
33249,2232,1604,89,2026-02-28,9.0,0.22
33250,5954,1521,38,2025-03-05,1.0,0.28
33251,6809,1977,39,2025-04-26,7.0,0.08
33252,3194,1595,15,2026-05-30,1.0,0.01
33253,1596,1647,32,2026-01-15,4.0,0.02
33254,4751,201,89,2025-03-26,8.0,0.23
33255,7740,1891,82,2025-11-12,10.0,0.17
33256,7666,1712,36,2025-08-09,10.0,0.3
33257,7780,1597,18,2025-07-05,7.0,0.12
33258,7959,1903,71,2026-06-04,6.0,0.08
33259,3934,947,22,2025-10-22,6.0,0.01
33260,4263,1524,80,2026-01-07,10.0,0.05
33261,2816,1258,67,2026-01-11,1.0,0.29
33262,1338,189,15,2025-10-24,6.0,0.25
33263,4541,1755,18,2026-02-18,9.0,0.28
33264,4815,532,67,2025-09-01,9.0,0.29
33265,3690,1039,52,2025-09-15,9.0,0.04
33266,7031,55,10,2025-08-28,7.0,0.11
33267,6187,795,77,2025-12-20,8.0,0.05
33268,2231,994,21,2025-10-13,4.0,0.23
33269,3107,734,47,2025-11-12,10.0,0.18
33270,6118,63,85,2026-02-12,4.0,0.09
33271,2155,1714,40,2025-01-01,1.0,0.06
33272,6786,603,59,2025-12-24,10.0,0.24
33273,6476,1225,9,2025-07-10,8.0,0.24
33274,1170,109,27,2025-04-08,10.0,0.25
33275,5723,962,17,2025-01-07,4.0,0.2
33276,3771,1648,94,2025-07-18,4.0,0.01
33277,6157,20,79,2026-03-11,3.0,0.14
33278,7635,204,76,2025-03-17,10.0,0.21
33279,1713,1324,85,2025-12-18,3.0,0.05
33280,3142,1949,14,2025-08-15,10.0,0.2
33281,3976,1490,67,2026-03-14,8.0,0.24
33282,713,1593,38,2025-08-26,5.0,0.0
33283,2321,38,93,2025-01-06,4.0,0.09
33284,472,457,16,2025-01-06,6.0,0.22
33285,303,1593,24,2025-04-08,10.0,0.26
33286,5438,416,70,2025-02-06,9.0,0.13
33287,6411,1245,12,2026-05-18,2.0,0.04
33288,3097,1507,97,2026-01-17,6.0,0.15
33289,4320,1141,85,2025-09-01,9.0,0.03
33290,3302,1919,78,2025-03-13,6.0,0.28
33291,4541,1845,97,2025-01-12,1.0,0.06
33292,1263,1589,70,2025-10-05,8.0,0.22
33293,6875,94,25,2026-02-26,4.0,0.23
33294,2626,1822,7,2026-06-22,4.0,0.01
33295,3789,129,41,2025-04-06,10.0,0.0
33296,7795,299,82,2025-01-08,7.0,0.07
33297,1332,1747,100,2026-02-16,3.0,0.16
33298,20,775,55,2025-06-27,6.0,0.28
33299,6932,1683,70,2025-06-13,8.0,0.01
33300,4763,806,30,2026-05-23,9.0,0.22
33301,6547,925,70,2026-01-17,9.0,0.21
33302,4015,1028,96,2026-04-09,1.0,0.29
33303,2716,459,38,2025-01-29,10.0,0.29
33304,7598,1754,17,2025-10-23,6.0,0.22
33305,6575,1055,58,2025-04-07,1.0,0.21
33306,4734,1238,62,2026-06-16,5.0,0.18
33307,6340,716,3,2025-02-01,9.0,0.06
33308,6009,1252,23,2026-01-30,9.0,0.09
33309,4431,303,47,2025-12-04,1.0,0.21
33310,269,1892,24,2025-04-29,2.0,0.09
33311,948,1531,83,2026-02-22,1.0,0.12
33312,4206,1738,67,2026-05-04,9.0,0.17
33313,5897,750,14,2025-03-12,2.0,0.17
33314,6201,337,6,2026-04-01,1.0,0.19
33315,2031,392,34,2025-10-15,1.0,0.16
33316,5077,756,54,2025-11-26,2.0,0.17
33317,4712,1744,28,2026-02-06,9.0,0.13
33318,5748,893,92,2025-04-13,8.0,0.21
33319,2986,614,2,2025-09-03,9.0,0.02
33320,4681,1459,48,2025-10-13,9.0,0.25
33321,544,1729,23,2025-02-05,4.0,0.13
33322,883,772,67,2026-06-25,7.0,0.21
33323,7008,1359,43,2026-05-25,3.0,0.01
33324,5928,1308,43,2025-02-09,6.0,0.07
33325,438,792,53,2025-01-28,10.0,0.24
33326,766,1167,79,2025-06-13,3.0,0.14
33327,6395,1435,87,2025-02-08,3.0,0.27
33328,5841,1290,60,2026-02-05,5.0,0.01
33329,5317,1451,31,2025-01-25,9.0,0.28
33330,4265,1041,3,2026-03-18,9.0,0.22
33331,7916,254,53,2026-04-08,10.0,0.1
33332,796,1806,25,2025-06-04,6.0,0.23
33333,5253,1366,71,2026-03-30,4.0,0.07
33334,4197,895,55,2025-10-30,10.0,0.28
33335,3747,1931,88,2026-05-01,8.0,0.16
33336,7092,1948,45,2026-03-12,10.0,0.01
33337,4501,1133,98,2025-07-18,10.0,0.06
33338,834,255,97,2025-12-01,10.0,0.19
33339,4802,1561,99,2025-07-22,7.0,0.3
33340,6340,1489,94,2026-02-17,3.0,0.25
33341,3789,542,60,2025-06-02,2.0,0.19
33342,7725,1041,12,2026-03-26,10.0,0.14
33343,7711,1782,60,2026-05-16,8.0,0.26
33344,780,773,95,2025-08-21,10.0,0.3
33345,1889,1735,4,2025-04-18,10.0,0.23
33346,1189,257,54,2026-03-31,4.0,0.28
33347,1748,1822,97,2026-03-29,7.0,0.13
33348,2507,1005,81,2026-04-03,6.0,0.02
33349,4759,1521,70,2025-05-10,5.0,0.01
33350,7713,1453,54,2025-03-26,4.0,0.19
33351,2909,58,88,2026-05-23,5.0,0.06
33352,6847,1936,80,2026-03-18,3.0,0.27
33353,3529,1564,42,2026-02-15,2.0,0.12
33354,2083,1018,89,2026-04-27,3.0,0.09
33355,7964,1654,49,2026-06-23,10.0,0.27
33356,2591,487,81,2025-04-17,7.0,0.05
33357,7202,184,90,2025-02-20,5.0,0.27
33358,5371,618,33,2025-11-08,5.0,0.29
33359,813,1615,45,2025-01-18,10.0,0.09
33360,7298,19,70,2025-10-18,8.0,0.04
33361,6504,1676,88,2025-07-04,5.0,0.06
33362,4631,37,19,2026-03-12,9.0,0.27
33363,380,1420,68,2025-09-30,1.0,0.12
33364,2419,1968,98,2025-11-06,3.0,0.0
33365,7965,16,19,2025-10-22,8.0,0.01
33366,5231,1366,100,2025-10-04,1.0,0.23
33367,4377,709,15,2026-05-07,8.0,0.05
33368,5568,1627,15,2026-04-09,5.0,0.28
33369,6949,181,49,2025-02-07,6.0,0.12
33370,2920,1967,93,2025-05-09,2.0,0.08
33371,5814,1067,96,2026-02-26,3.0,0.14
33372,1713,923,45,2025-11-22,6.0,0.08
33373,4809,1771,41,2025-10-03,1.0,0.25
33374,5791,1931,44,2026-04-09,10.0,0.01
33375,7060,1261,66,2025-05-31,1.0,0.1
33376,7287,486,98,2025-08-26,8.0,0.17
33377,6375,753,5,2025-10-22,8.0,0.2
33378,4206,1873,62,2025-08-27,5.0,0.08
33379,5142,1404,83,2025-12-25,9.0,0.05
33380,7391,605,43,2025-11-13,9.0,0.06
33381,1262,749,100,2025-11-17,9.0,0.1
33382,7379,1270,56,2025-02-22,10.0,0.06
33383,6820,246,78,2026-04-26,2.0,0.1
33384,909,626,25,2025-12-08,3.0,0.1
33385,7943,1187,80,2025-10-20,1.0,0.02
33386,4648,1305,99,2025-10-29,8.0,0.09
33387,2291,755,47,2025-02-07,7.0,0.25
33388,1705,1654,30,2025-05-12,10.0,0.21
33389,4078,1056,41,2025-02-04,6.0,0.07
33390,5310,1941,86,2025-12-08,9.0,0.29
33391,106,164,1,2026-06-12,9.0,0.22
33392,2975,1984,11,2025-10-02,8.0,0.2
33393,3431,1221,38,2025-02-02,3.0,0.17
33394,5134,707,37,2025-10-04,9.0,0.22
33395,7592,1462,68,2026-06-05,9.0,0.27
33396,1975,518,46,2025-07-08,7.0,0.29
33397,2856,1030,10,2025-10-26,7.0,0.01
33398,4815,1391,65,2025-06-03,10.0,0.23
33399,6390,994,48,2025-05-06,2.0,0.1
33400,1778,1988,41,2025-03-06,7.0,0.11
33401,623,206,44,2025-12-14,4.0,0.11
33402,1000,151,34,2025-11-30,10.0,0.26
33403,6403,1112,56,2025-01-18,3.0,0.09
33404,1813,699,92,2026-03-25,10.0,0.18
33405,1232,1336,47,2026-06-22,7.0,0.05
33406,1520,1711,34,2025-06-20,3.0,0.02
33407,941,1086,7,2026-06-06,6.0,0.23
33408,6196,1835,52,2025-03-19,9.0,0.07
33409,7941,1941,99,2025-01-18,5.0,0.19
33410,7546,1341,52,2026-01-30,10.0,0.08
33411,1539,680,28,2025-06-25,8.0,0.2
33412,2750,1585,33,2025-12-03,6.0,0.11
33413,2302,1606,18,2025-08-19,3.0,0.1
33414,7297,1723,7,2025-02-16,2.0,0.27
33415,3566,701,62,2025-05-24,1.0,0.24
33416,5874,1793,11,2026-02-19,3.0,0.16
33417,1474,1968,39,2026-02-28,4.0,0.13
33418,3959,809,28,2025-04-17,6.0,0.02
33419,5481,1431,64,2025-12-15,7.0,0.19
33420,6354,736,95,2025-11-30,8.0,0.17
33421,7831,1844,93,2026-03-05,5.0,0.12
33422,267,49,40,2025-01-30,3.0,0.12
33423,7148,487,40,2025-05-30,5.0,0.24
33424,7894,369,22,2025-04-30,3.0,0.07
33425,7539,393,70,2025-01-30,8.0,0.17
33426,2417,1132,8,2025-11-14,4.0,0.26
33427,4190,1632,69,2026-06-22,5.0,0.13
33428,645,1844,13,2025-11-05,3.0,0.1
33429,6632,131,46,2025-08-20,1.0,0.16
33430,2482,548,32,2025-04-07,4.0,0.15
33431,5276,1864,99,2025-11-01,1.0,0.07
33432,3740,572,100,2026-06-02,5.0,0.16
33433,956,433,59,2025-05-31,3.0,0.25
33434,3812,1102,77,2026-03-14,3.0,0.1
33435,7369,403,34,2025-02-05,5.0,0.08
33436,4590,1126,73,2026-02-19,3.0,0.19
33437,6764,969,53,2026-02-25,6.0,0.17
33438,3699,954,31,2025-05-28,8.0,0.23
33439,7029,1544,95,2025-07-01,2.0,0.27
33440,6056,887,82,2026-05-14,7.0,0.23
33441,3092,107,4,2025-06-16,1.0,0.01
33442,2483,1919,21,2026-05-13,6.0,0.16
33443,1392,1598,31,2026-05-20,1.0,0.25
33444,3932,409,82,2025-08-24,3.0,0.16
33445,3416,1639,35,2025-05-31,3.0,0.14
33446,6508,1863,28,2025-10-22,2.0,0.07
33447,5320,1118,66,2025-04-09,10.0,0.08
33448,5486,1105,37,2026-06-10,3.0,0.26
33449,6399,1750,30,2026-05-16,9.0,0.26
33450,7807,832,96,2025-10-02,5.0,0.11
33451,6743,1339,26,2025-06-15,4.0,0.08
33452,2639,116,2,2025-08-19,9.0,0.21
33453,6857,414,4,2025-06-07,2.0,0.14
33454,1390,559,82,2026-01-01,2.0,0.17
33455,2486,1522,10,2025-05-05,9.0,0.28
33456,7423,1702,38,2025-10-01,6.0,0.08
33457,284,556,43,2025-09-22,2.0,0.07
33458,5258,496,43,2026-02-01,9.0,0.25
33459,3642,1755,13,2025-11-05,1.0,0.19
33460,4456,1876,17,2025-05-06,1.0,0.17
33461,6008,867,34,2026-02-14,1.0,0.15
33462,4189,1434,82,2025-01-28,4.0,0.18
33463,5501,40,28,2026-05-16,7.0,0.16
33464,2792,1498,81,2025-07-22,4.0,0.07
33465,7108,254,4,2025-11-13,7.0,0.09
33466,6583,1738,17,2025-11-27,8.0,0.0
33467,1477,1335,57,2025-10-10,1.0,0.14
33468,5362,1865,21,2025-09-30,3.0,0.16
33469,1249,905,6,2025-10-26,8.0,0.15
33470,609,1268,57,2025-08-23,8.0,0.18
33471,6516,873,48,2025-12-22,3.0,0.21
33472,2186,808,32,2026-03-24,5.0,0.18
33473,5637,524,12,2025-06-09,6.0,0.15
33474,2299,1847,92,2026-06-03,4.0,0.22
33475,7949,1920,16,2026-03-15,2.0,0.09
33476,844,1473,4,2026-04-10,9.0,0.22
33477,4579,1724,100,2025-11-03,3.0,0.06
33478,6964,1444,39,2025-02-12,6.0,0.26
33479,7691,597,17,2025-11-05,3.0,0.27
33480,2527,286,35,2025-01-24,7.0,0.26
33481,7621,1299,20,2026-05-17,6.0,0.2
